time,LC_Cal.CH2.cal_status
2026-03-06 21:17:05.12275,0
2026-03-06 21:17:05.122855,0
2026-03-06 21:17:05.122946,0
2026-03-06 21:17:05.122997,0
2026-03-06 21:17:05.2218,0
2026-03-06 21:17:05.221981,0
2026-03-06 21:17:05.222196,0
2026-03-06 21:17:05.222384,0
2026-03-06 21:17:05.222556,0
2026-03-06 21:17:05.222859,0
2026-03-06 21:17:05.223084,0
2026-03-06 21:17:05.223332,0
2026-03-06 21:17:05.223563,0
2026-03-06 21:17:05.324001,0
2026-03-06 21:17:05.324153,0
2026-03-06 21:17:05.32429,0
2026-03-06 21:17:05.324563,0
2026-03-06 21:17:05.424969,0
2026-03-06 21:17:05.425061,0
2026-03-06 21:17:05.425167,0
2026-03-06 21:17:05.42533,0
2026-03-06 21:17:05.425541,0
2026-03-06 21:17:05.425604,0
2026-03-06 21:17:05.425736,0
2026-03-06 21:17:05.42584,0
2026-03-06 21:17:05.4261,0
2026-03-06 21:17:05.52495,0
2026-03-06 21:17:05.525131,0
2026-03-06 21:17:05.525423,0
2026-03-06 21:17:05.525539,0
2026-03-06 21:17:05.525853,0
2026-03-06 21:17:05.526138,0
2026-03-06 21:17:05.52642,0
2026-03-06 21:17:05.625133,0
2026-03-06 21:17:05.625257,0
2026-03-06 21:17:05.625567,0
2026-03-06 21:17:05.625667,0
2026-03-06 21:17:05.625987,0
2026-03-06 21:17:05.626195,0
2026-03-06 21:17:05.626791,0
2026-03-06 21:17:05.725063,0
2026-03-06 21:17:05.725116,0
2026-03-06 21:17:05.725156,0
2026-03-06 21:17:05.725232,0
2026-03-06 21:17:05.725307,0
2026-03-06 21:17:05.725383,0
2026-03-06 21:17:05.725456,0
2026-03-06 21:17:05.725563,0
2026-03-06 21:17:05.82499,0
2026-03-06 21:17:05.825048,0
2026-03-06 21:17:05.825118,0
2026-03-06 21:17:05.825156,0
2026-03-06 21:17:05.825206,0
2026-03-06 21:17:05.82523,0
2026-03-06 21:17:05.825252,0
2026-03-06 21:17:05.825304,0
2026-03-06 21:17:05.8254,0
2026-03-06 21:17:05.924426,0
2026-03-06 21:17:05.924478,0
2026-03-06 21:17:05.92449,0
2026-03-06 21:17:05.924525,0
2026-03-06 21:17:05.924558,0
2026-03-06 21:17:05.924599,0
2026-03-06 21:17:05.924706,0
2026-03-06 21:17:06.024662,0
2026-03-06 21:17:06.024717,0
2026-03-06 21:17:06.024747,0
2026-03-06 21:17:06.024797,0
2026-03-06 21:17:06.02485,0
2026-03-06 21:17:06.024915,0
2026-03-06 21:17:06.025003,0
2026-03-06 21:17:06.025185,0
2026-03-06 21:17:06.125305,0
2026-03-06 21:17:06.125358,0
2026-03-06 21:17:06.125398,0
2026-03-06 21:17:06.125418,0
2026-03-06 21:17:06.125814,0
2026-03-06 21:17:06.125965,0
2026-03-06 21:17:06.126012,0
2026-03-06 21:17:06.126064,0
2026-03-06 21:17:06.126364,0
2026-03-06 21:17:06.225068,0
2026-03-06 21:17:06.225113,0
2026-03-06 21:17:06.225147,0
2026-03-06 21:17:06.225193,0
2026-03-06 21:17:06.225234,0
2026-03-06 21:17:06.225273,0
2026-03-06 21:17:06.225311,0
2026-03-06 21:17:06.22535,0
2026-03-06 21:17:06.225396,0
2026-03-06 21:17:06.324841,0
2026-03-06 21:17:06.324966,0
2026-03-06 21:17:06.325032,0
2026-03-06 21:17:06.325117,0
2026-03-06 21:17:06.325266,0
2026-03-06 21:17:06.428112,0
2026-03-06 21:17:06.428391,0
2026-03-06 21:17:06.42854,0
2026-03-06 21:17:06.42867,0
2026-03-06 21:17:06.428812,0
2026-03-06 21:17:06.429057,0
2026-03-06 21:17:06.429279,0
2026-03-06 21:17:06.429478,0
2026-03-06 21:17:06.429804,0
2026-03-06 21:17:06.527795,0
2026-03-06 21:17:06.527959,0
2026-03-06 21:17:06.528247,0
2026-03-06 21:17:06.528494,0
2026-03-06 21:17:06.528749,0
2026-03-06 21:17:06.627931,0
2026-03-06 21:17:06.628008,0
2026-03-06 21:17:06.628236,0
2026-03-06 21:17:06.628289,0
2026-03-06 21:17:06.628845,0
2026-03-06 21:17:06.727865,0
2026-03-06 21:17:06.727915,0
2026-03-06 21:17:06.727959,0
2026-03-06 21:17:06.728048,0
2026-03-06 21:17:06.728863,0
2026-03-06 21:17:06.828178,0
2026-03-06 21:17:06.828345,0
2026-03-06 21:17:06.828873,0
2026-03-06 21:17:06.927514,0
2026-03-06 21:17:06.927592,0
2026-03-06 21:17:07.027494,0
2026-03-06 21:17:07.027605,0
2026-03-06 21:17:07.027745,0
2026-03-06 21:17:07.127601,0
2026-03-06 21:17:07.12772,0
2026-03-06 21:17:07.127955,0
2026-03-06 21:17:07.227917,0
2026-03-06 21:17:07.228307,0
2026-03-06 21:17:07.228329,0
2026-03-06 21:17:07.328076,0
2026-03-06 21:17:07.328324,0
2026-03-06 21:17:07.329147,0
2026-03-06 21:17:07.430733,0
2026-03-06 21:17:07.430783,0
2026-03-06 21:17:07.430837,0
2026-03-06 21:17:07.530874,0
2026-03-06 21:17:07.530918,0
2026-03-06 21:17:07.530945,0
2026-03-06 21:17:07.53098,0
2026-03-06 21:17:07.531004,0
2026-03-06 21:17:07.531125,0
2026-03-06 21:17:07.630712,0
2026-03-06 21:17:07.630834,0
2026-03-06 21:17:07.631006,0
2026-03-06 21:17:07.631295,0
2026-03-06 21:17:07.63144,0
2026-03-06 21:17:07.631499,0
2026-03-06 21:17:07.730743,0
2026-03-06 21:17:07.730864,0
2026-03-06 21:17:07.730971,0
2026-03-06 21:17:07.731111,0
2026-03-06 21:17:07.73125,0
2026-03-06 21:17:07.731427,0
2026-03-06 21:17:07.731469,0
2026-03-06 21:17:07.830991,0
2026-03-06 21:17:07.831181,0
2026-03-06 21:17:07.831346,0
2026-03-06 21:17:07.831556,0
2026-03-06 21:17:07.831688,0
2026-03-06 21:17:07.833688,0
2026-03-06 21:17:07.930898,0
2026-03-06 21:17:07.931292,0
2026-03-06 21:17:07.931434,0
2026-03-06 21:17:07.93157,0
2026-03-06 21:17:07.931758,0
2026-03-06 21:17:07.931919,0
2026-03-06 21:17:07.934239,0
2026-03-06 21:17:08.03102,0
2026-03-06 21:17:08.031134,0
2026-03-06 21:17:08.031282,0
2026-03-06 21:17:08.031407,0
2026-03-06 21:17:08.031529,0
2026-03-06 21:17:08.031647,0
2026-03-06 21:17:08.031771,0
2026-03-06 21:17:08.031895,0
2026-03-06 21:17:08.130778,0
2026-03-06 21:17:08.130894,0
2026-03-06 21:17:08.131031,0
2026-03-06 21:17:08.131416,0
2026-03-06 21:17:08.131475,0
2026-03-06 21:17:08.131476,0
2026-03-06 21:17:08.1319,0
2026-03-06 21:17:08.231762,0
2026-03-06 21:17:08.231915,0
2026-03-06 21:17:08.232055,0
2026-03-06 21:17:08.232194,0
2026-03-06 21:17:08.23251,0
2026-03-06 21:17:08.33099,0
2026-03-06 21:17:08.331121,0
2026-03-06 21:17:08.331295,0
2026-03-06 21:17:08.331424,0
2026-03-06 21:17:08.331557,0
2026-03-06 21:17:08.433831,0
2026-03-06 21:17:08.433994,0
2026-03-06 21:17:08.43417,0
2026-03-06 21:17:08.434391,0
2026-03-06 21:17:08.434478,0
2026-03-06 21:17:08.434678,0
2026-03-06 21:17:08.534038,0
2026-03-06 21:17:08.53435,0
2026-03-06 21:17:08.534406,0
2026-03-06 21:17:08.534446,0
2026-03-06 21:17:08.535048,0
2026-03-06 21:17:08.633738,0
2026-03-06 21:17:08.633853,0
2026-03-06 21:17:08.63396,0
2026-03-06 21:17:08.634072,0
2026-03-06 21:17:08.634964,0
2026-03-06 21:17:08.733896,0
2026-03-06 21:17:08.734034,0
2026-03-06 21:17:08.734206,0
2026-03-06 21:17:08.734759,0
2026-03-06 21:17:08.734936,0
2026-03-06 21:17:08.735183,0
2026-03-06 21:17:08.834169,0
2026-03-06 21:17:08.834518,0
2026-03-06 21:17:08.834706,0
2026-03-06 21:17:08.835,0
2026-03-06 21:17:08.83576,0
2026-03-06 21:17:08.934235,0
2026-03-06 21:17:08.934539,0
2026-03-06 21:17:08.93483,0
2026-03-06 21:17:08.935119,0
2026-03-06 21:17:08.936029,0
2026-03-06 21:17:09.033883,0
2026-03-06 21:17:09.034073,0
2026-03-06 21:17:09.034277,0
2026-03-06 21:17:09.038461,0
2026-03-06 21:17:09.134165,0
2026-03-06 21:17:09.134438,0
2026-03-06 21:17:09.13466,0
2026-03-06 21:17:09.135337,0
2026-03-06 21:17:09.235422,0
2026-03-06 21:17:09.235575,0
2026-03-06 21:17:09.235619,0
2026-03-06 21:17:09.333924,0
2026-03-06 21:17:09.334276,0
2026-03-06 21:17:09.334606,0
2026-03-06 21:17:09.334924,0
2026-03-06 21:17:09.437273,0
2026-03-06 21:17:09.437592,0
2026-03-06 21:17:09.437858,0
2026-03-06 21:17:09.437859,0
2026-03-06 21:17:09.438155,0
2026-03-06 21:17:09.536436,0
2026-03-06 21:17:09.536467,0
2026-03-06 21:17:09.536506,0
2026-03-06 21:17:09.53657,0
2026-03-06 21:17:09.536618,0
2026-03-06 21:17:09.63696,0
2026-03-06 21:17:09.637049,0
2026-03-06 21:17:09.637126,0
2026-03-06 21:17:09.637229,0
2026-03-06 21:17:09.637605,0
2026-03-06 21:17:09.736692,0
2026-03-06 21:17:09.736759,0
2026-03-06 21:17:09.737048,0
2026-03-06 21:17:09.73708,0
2026-03-06 21:17:09.737091,0
2026-03-06 21:17:09.837404,0
2026-03-06 21:17:09.837693,0
2026-03-06 21:17:09.838169,0
2026-03-06 21:17:09.838507,0
2026-03-06 21:17:09.838944,0
2026-03-06 21:17:09.937949,0
2026-03-06 21:17:09.938228,0
2026-03-06 21:17:09.938795,0
2026-03-06 21:17:10.037037,0
2026-03-06 21:17:10.037242,0
2026-03-06 21:17:10.037312,0
2026-03-06 21:17:10.037422,0
2026-03-06 21:17:10.037525,0
2026-03-06 21:17:10.137356,0
2026-03-06 21:17:10.13765,0
2026-03-06 21:17:10.137911,0
2026-03-06 21:17:10.138292,0
2026-03-06 21:17:10.138511,0
2026-03-06 21:17:10.237016,0
2026-03-06 21:17:10.237372,0
2026-03-06 21:17:10.237696,0
2026-03-06 21:17:10.238125,0
2026-03-06 21:17:10.238675,0
2026-03-06 21:17:10.338471,0
2026-03-06 21:17:10.338719,0
2026-03-06 21:17:10.34687,0
2026-03-06 21:17:10.439912,0
2026-03-06 21:17:10.440048,0
2026-03-06 21:17:10.440176,0
2026-03-06 21:17:10.440315,0
2026-03-06 21:17:10.54094,0
2026-03-06 21:17:10.541219,0
2026-03-06 21:17:10.541526,0
2026-03-06 21:17:10.541715,0
2026-03-06 21:17:10.54181,0
2026-03-06 21:17:10.542399,0
2026-03-06 21:17:10.640331,0
2026-03-06 21:17:10.640582,0
2026-03-06 21:17:10.640817,0
2026-03-06 21:17:10.641077,0
2026-03-06 21:17:10.641345,0
2026-03-06 21:17:10.64158,0
2026-03-06 21:17:10.64163,0
2026-03-06 21:17:10.641886,0
2026-03-06 21:17:10.642226,0
2026-03-06 21:17:10.740496,0
2026-03-06 21:17:10.740544,0
2026-03-06 21:17:10.740567,0
2026-03-06 21:17:10.740626,0
2026-03-06 21:17:10.742317,0
2026-03-06 21:17:10.840096,0
2026-03-06 21:17:10.840277,0
2026-03-06 21:17:10.840417,0
2026-03-06 21:17:10.941146,0
2026-03-06 21:17:10.941409,0
2026-03-06 21:17:10.941409,0
2026-03-06 21:17:10.941804,0
2026-03-06 21:17:11.039827,0
2026-03-06 21:17:11.040289,0
2026-03-06 21:17:11.040774,0
2026-03-06 21:17:11.141924,0
2026-03-06 21:17:11.142214,0
2026-03-06 21:17:11.142235,0
2026-03-06 21:17:11.142495,0
2026-03-06 21:17:11.142716,0
2026-03-06 21:17:11.143,0
2026-03-06 21:17:11.143358,0
2026-03-06 21:17:11.14354,0
2026-03-06 21:17:11.14366,0
2026-03-06 21:17:11.143795,0
2026-03-06 21:17:11.240319,0
2026-03-06 21:17:11.240487,0
2026-03-06 21:17:11.240647,0
2026-03-06 21:17:11.240782,0
2026-03-06 21:17:11.240942,0
2026-03-06 21:17:11.243531,0
2026-03-06 21:17:11.362334,0
2026-03-06 21:17:11.362535,0
2026-03-06 21:17:11.362837,0
2026-03-06 21:17:11.362923,0
2026-03-06 21:17:11.363016,0
2026-03-06 21:17:11.363069,0
2026-03-06 21:17:11.367919,0
2026-03-06 21:17:11.442434,0
2026-03-06 21:17:11.442501,0
2026-03-06 21:17:11.442577,0
2026-03-06 21:17:11.442654,0
2026-03-06 21:17:11.442761,0
2026-03-06 21:17:11.442853,0
2026-03-06 21:17:11.54348,0
2026-03-06 21:17:11.543631,0
2026-03-06 21:17:11.543776,0
2026-03-06 21:17:11.543921,0
2026-03-06 21:17:11.544076,0
2026-03-06 21:17:11.54437,0
2026-03-06 21:17:11.544539,0
2026-03-06 21:17:11.545079,0
2026-03-06 21:17:11.643092,0
2026-03-06 21:17:11.64318,0
2026-03-06 21:17:11.643231,0
2026-03-06 21:17:11.643297,0
2026-03-06 21:17:11.643372,0
2026-03-06 21:17:11.643502,0
2026-03-06 21:17:11.643638,0
2026-03-06 21:17:11.74344,0
2026-03-06 21:17:11.743714,0
2026-03-06 21:17:11.743923,0
2026-03-06 21:17:11.744006,0
2026-03-06 21:17:11.744406,0
2026-03-06 21:17:11.744777,0
2026-03-06 21:17:11.74492,0
2026-03-06 21:17:11.745043,0
2026-03-06 21:17:11.745196,0
2026-03-06 21:17:11.843193,0
2026-03-06 21:17:11.843239,0
2026-03-06 21:17:11.843281,0
2026-03-06 21:17:11.843341,0
2026-03-06 21:17:11.843426,0
2026-03-06 21:17:11.84362,0
2026-03-06 21:17:11.843665,0
2026-03-06 21:17:11.843748,0
2026-03-06 21:17:11.843811,0
2026-03-06 21:17:11.844054,0
2026-03-06 21:17:11.943821,0
2026-03-06 21:17:11.943946,0
2026-03-06 21:17:11.944064,0
2026-03-06 21:17:11.944155,0
2026-03-06 21:17:11.94429,0
2026-03-06 21:17:11.94442,0
2026-03-06 21:17:11.947802,0
2026-03-06 21:17:12.043135,0
2026-03-06 21:17:12.043499,0
2026-03-06 21:17:12.043813,0
2026-03-06 21:17:12.043956,0
2026-03-06 21:17:12.044269,0
2026-03-06 21:17:12.14367,0
2026-03-06 21:17:12.143774,0
2026-03-06 21:17:12.143873,0
2026-03-06 21:17:12.143975,0
2026-03-06 21:17:12.144066,0
2026-03-06 21:17:12.14419,0
2026-03-06 21:17:12.144313,0
2026-03-06 21:17:12.144753,0
2026-03-06 21:17:12.243133,0
2026-03-06 21:17:12.243172,0
2026-03-06 21:17:12.243186,0
2026-03-06 21:17:12.243217,0
2026-03-06 21:17:12.243272,0
2026-03-06 21:17:12.243327,0
2026-03-06 21:17:12.243376,0
2026-03-06 21:17:12.343123,0
2026-03-06 21:17:12.343239,0
2026-03-06 21:17:12.343347,0
2026-03-06 21:17:12.343482,0
2026-03-06 21:17:12.34362,0
2026-03-06 21:17:12.34369,0
2026-03-06 21:17:12.343909,0
2026-03-06 21:17:12.445714,0
2026-03-06 21:17:12.445803,0
2026-03-06 21:17:12.445875,0
2026-03-06 21:17:12.44596,0
2026-03-06 21:17:12.446029,0
2026-03-06 21:17:12.446115,0
2026-03-06 21:17:12.446186,0
2026-03-06 21:17:12.446209,0
2026-03-06 21:17:12.545723,0
2026-03-06 21:17:12.545786,0
2026-03-06 21:17:12.545821,0
2026-03-06 21:17:12.545944,0
2026-03-06 21:17:12.54609,0
2026-03-06 21:17:12.546505,0
2026-03-06 21:17:12.646416,0
2026-03-06 21:17:12.646684,0
2026-03-06 21:17:12.646851,0
2026-03-06 21:17:12.646973,0
2026-03-06 21:17:12.746028,0
2026-03-06 21:17:12.746154,0
2026-03-06 21:17:12.746289,0
2026-03-06 21:17:12.7464,0
2026-03-06 21:17:12.746525,0
2026-03-06 21:17:12.747094,0
2026-03-06 21:17:12.846151,0
2026-03-06 21:17:12.846342,0
2026-03-06 21:17:12.846512,0
2026-03-06 21:17:12.846675,0
2026-03-06 21:17:12.846907,0
2026-03-06 21:17:12.847136,0
2026-03-06 21:17:12.945877,0
2026-03-06 21:17:12.945972,0
2026-03-06 21:17:12.946065,0
2026-03-06 21:17:12.946257,0
2026-03-06 21:17:12.946355,0
2026-03-06 21:17:12.946459,0
2026-03-06 21:17:13.045747,0
2026-03-06 21:17:13.04579,0
2026-03-06 21:17:13.045841,0
2026-03-06 21:17:13.045886,0
2026-03-06 21:17:13.045954,0
2026-03-06 21:17:13.046007,0
2026-03-06 21:17:13.046129,0
2026-03-06 21:17:13.046566,0
2026-03-06 21:17:13.146448,0
2026-03-06 21:17:13.146508,0
2026-03-06 21:17:13.146716,0
2026-03-06 21:17:13.146775,0
2026-03-06 21:17:13.147131,0
2026-03-06 21:17:13.147132,0
2026-03-06 21:17:13.1474,0
2026-03-06 21:17:13.245959,0
2026-03-06 21:17:13.246023,0
2026-03-06 21:17:13.246045,0
2026-03-06 21:17:13.246096,0
2026-03-06 21:17:13.246148,0
2026-03-06 21:17:13.246199,0
2026-03-06 21:17:13.246254,0
2026-03-06 21:17:13.247105,0
2026-03-06 21:17:13.345888,0
2026-03-06 21:17:13.345921,0
2026-03-06 21:17:13.346083,0
2026-03-06 21:17:13.346121,0
2026-03-06 21:17:13.346197,0
2026-03-06 21:17:13.34627,0
2026-03-06 21:17:13.346327,0
2026-03-06 21:17:13.346373,0
2026-03-06 21:17:13.346418,0
2026-03-06 21:17:13.347343,0
2026-03-06 21:17:13.449266,0
2026-03-06 21:17:13.449355,0
2026-03-06 21:17:13.449462,0
2026-03-06 21:17:13.449555,0
2026-03-06 21:17:13.449556,0
2026-03-06 21:17:13.449646,0
2026-03-06 21:17:13.449731,0
2026-03-06 21:17:13.449836,0
2026-03-06 21:17:13.449926,0
2026-03-06 21:17:13.450023,0
2026-03-06 21:17:13.549013,0
2026-03-06 21:17:13.549153,0
2026-03-06 21:17:13.549462,0
2026-03-06 21:17:13.549519,0
2026-03-06 21:17:13.549536,0
2026-03-06 21:17:13.549564,0
2026-03-06 21:17:13.549588,0
2026-03-06 21:17:13.54975,0
2026-03-06 21:17:13.550178,0
2026-03-06 21:17:13.550209,0
2026-03-06 21:17:13.649116,0
2026-03-06 21:17:13.649281,0
2026-03-06 21:17:13.649395,0
2026-03-06 21:17:13.649516,0
2026-03-06 21:17:13.649748,0
2026-03-06 21:17:13.650071,0
2026-03-06 21:17:13.650521,0
2026-03-06 21:17:13.749304,0
2026-03-06 21:17:13.749373,0
2026-03-06 21:17:13.749487,0
2026-03-06 21:17:13.749574,0
2026-03-06 21:17:13.749671,0
2026-03-06 21:17:13.749781,0
2026-03-06 21:17:13.749911,0
2026-03-06 21:17:13.749938,0
2026-03-06 21:17:13.750017,0
2026-03-06 21:17:13.750115,0
2026-03-06 21:17:13.848789,0
2026-03-06 21:17:13.848854,0
2026-03-06 21:17:13.848937,0
2026-03-06 21:17:13.949129,0
2026-03-06 21:17:13.949225,0
2026-03-06 21:17:13.949326,0
2026-03-06 21:17:13.949413,0
2026-03-06 21:17:13.949507,0
2026-03-06 21:17:13.949593,0
2026-03-06 21:17:13.94969,0
2026-03-06 21:17:13.949776,0
2026-03-06 21:17:13.949893,0
2026-03-06 21:17:14.048691,0
2026-03-06 21:17:14.048756,0
2026-03-06 21:17:14.048802,0
2026-03-06 21:17:14.048868,0
2026-03-06 21:17:14.04893,0
2026-03-06 21:17:14.049006,0
2026-03-06 21:17:14.049989,0
2026-03-06 21:17:14.149203,0
2026-03-06 21:17:14.14925,0
2026-03-06 21:17:14.149311,0
2026-03-06 21:17:14.149364,0
2026-03-06 21:17:14.149419,0
2026-03-06 21:17:14.149484,0
2026-03-06 21:17:14.248893,0
2026-03-06 21:17:14.248952,0
2026-03-06 21:17:14.249005,0
2026-03-06 21:17:14.249052,0
2026-03-06 21:17:14.249406,0
2026-03-06 21:17:14.349406,0
2026-03-06 21:17:14.349528,0
2026-03-06 21:17:14.349653,0
2026-03-06 21:17:14.34979,0
2026-03-06 21:17:14.349956,0
2026-03-06 21:17:14.35009,0
2026-03-06 21:17:14.350108,0
2026-03-06 21:17:14.350566,0
2026-03-06 21:17:14.451967,0
2026-03-06 21:17:14.452068,0
2026-03-06 21:17:14.452239,0
2026-03-06 21:17:14.452483,0
2026-03-06 21:17:14.452555,0
2026-03-06 21:17:14.552166,0
2026-03-06 21:17:14.552281,0
2026-03-06 21:17:14.552381,0
2026-03-06 21:17:14.552488,0
2026-03-06 21:17:14.552587,0
2026-03-06 21:17:14.552682,0
2026-03-06 21:17:14.552781,0
2026-03-06 21:17:14.552901,0
2026-03-06 21:17:14.552952,0
2026-03-06 21:17:14.652351,0
2026-03-06 21:17:14.652613,0
2026-03-06 21:17:14.652716,0
2026-03-06 21:17:14.652994,0
2026-03-06 21:17:14.65343,0
2026-03-06 21:17:14.653822,0
2026-03-06 21:17:14.752183,0
2026-03-06 21:17:14.752236,0
2026-03-06 21:17:14.752311,0
2026-03-06 21:17:14.752376,0
2026-03-06 21:17:14.752438,0
2026-03-06 21:17:14.752512,0
2026-03-06 21:17:14.752575,0
2026-03-06 21:17:14.75264,0
2026-03-06 21:17:14.752704,0
2026-03-06 21:17:14.852119,0
2026-03-06 21:17:14.852277,0
2026-03-06 21:17:14.852402,0
2026-03-06 21:17:14.852512,0
2026-03-06 21:17:14.852624,0
2026-03-06 21:17:14.852696,0
2026-03-06 21:17:14.852755,0
2026-03-06 21:17:14.95232,0
2026-03-06 21:17:14.952418,0
2026-03-06 21:17:14.952516,0
2026-03-06 21:17:14.952627,0
2026-03-06 21:17:14.952732,0
2026-03-06 21:17:14.952862,0
2026-03-06 21:17:14.952967,0
2026-03-06 21:17:14.953085,0
2026-03-06 21:17:14.953487,0
2026-03-06 21:17:15.052022,0
2026-03-06 21:17:15.05227,0
2026-03-06 21:17:15.052384,0
2026-03-06 21:17:15.152059,0
2026-03-06 21:17:15.1521,0
2026-03-06 21:17:15.152128,0
2026-03-06 21:17:15.152191,0
2026-03-06 21:17:15.152256,0
2026-03-06 21:17:15.152404,0
2026-03-06 21:17:15.152478,0
2026-03-06 21:17:15.152546,0
2026-03-06 21:17:15.251597,0
2026-03-06 21:17:15.25164,0
2026-03-06 21:17:15.251693,0
2026-03-06 21:17:15.251743,0
2026-03-06 21:17:15.251801,0
2026-03-06 21:17:15.351599,0
2026-03-06 21:17:15.351674,0
2026-03-06 21:17:15.351742,0
2026-03-06 21:17:15.35181,0
2026-03-06 21:17:15.351889,0
2026-03-06 21:17:15.351968,0
2026-03-06 21:17:15.357385,0
2026-03-06 21:17:15.455127,0
2026-03-06 21:17:15.455208,0
2026-03-06 21:17:15.455258,0
2026-03-06 21:17:15.555471,0
2026-03-06 21:17:15.555562,0
2026-03-06 21:17:15.555648,0
2026-03-06 21:17:15.555749,0
2026-03-06 21:17:15.556771,0
2026-03-06 21:17:15.655316,0
2026-03-06 21:17:15.655448,0
2026-03-06 21:17:15.65557,0
2026-03-06 21:17:15.655697,0
2026-03-06 21:17:15.655837,0
2026-03-06 21:17:15.655957,0
2026-03-06 21:17:15.656087,0
2026-03-06 21:17:15.656234,0
2026-03-06 21:17:15.656939,0
2026-03-06 21:17:15.755249,0
2026-03-06 21:17:15.755326,0
2026-03-06 21:17:15.75541,0
2026-03-06 21:17:15.755485,0
2026-03-06 21:17:15.755559,0
2026-03-06 21:17:15.855463,0
2026-03-06 21:17:15.855744,0
2026-03-06 21:17:15.855822,0
2026-03-06 21:17:15.855846,0
2026-03-06 21:17:15.855952,0
2026-03-06 21:17:15.856263,0
2026-03-06 21:17:15.856373,0
2026-03-06 21:17:15.856629,0
2026-03-06 21:17:15.856737,0
2026-03-06 21:17:15.857041,0
2026-03-06 21:17:15.955224,0
2026-03-06 21:17:15.955323,0
2026-03-06 21:17:15.955423,0
2026-03-06 21:17:15.955543,0
2026-03-06 21:17:15.955661,0
2026-03-06 21:17:15.955776,0
2026-03-06 21:17:15.956002,0
2026-03-06 21:17:15.956125,0
2026-03-06 21:17:15.956517,0
2026-03-06 21:17:16.054815,0
2026-03-06 21:17:16.054942,0
2026-03-06 21:17:16.054999,0
2026-03-06 21:17:16.055043,0
2026-03-06 21:17:16.055191,0
2026-03-06 21:17:16.154808,0
2026-03-06 21:17:16.154869,0
2026-03-06 21:17:16.15495,0
2026-03-06 21:17:16.155001,0
2026-03-06 21:17:16.155079,0
2026-03-06 21:17:16.15517,0
2026-03-06 21:17:16.15531,0
2026-03-06 21:17:16.155487,0
2026-03-06 21:17:16.254915,0
2026-03-06 21:17:16.255017,0
2026-03-06 21:17:16.255112,0
2026-03-06 21:17:16.255245,0
2026-03-06 21:17:16.255344,0
2026-03-06 21:17:16.255448,0
2026-03-06 21:17:16.255553,0
2026-03-06 21:17:16.255559,0
2026-03-06 21:17:16.3547,0
2026-03-06 21:17:16.354728,0
2026-03-06 21:17:16.354748,0
2026-03-06 21:17:16.354772,0
2026-03-06 21:17:16.354794,0
2026-03-06 21:17:16.354821,0
2026-03-06 21:17:16.354853,0
2026-03-06 21:17:16.354886,0
2026-03-06 21:17:16.354917,0
2026-03-06 21:17:16.355822,0
2026-03-06 21:17:16.457825,0
2026-03-06 21:17:16.457901,0
2026-03-06 21:17:16.457974,0
2026-03-06 21:17:16.458038,0
2026-03-06 21:17:16.458112,0
2026-03-06 21:17:16.458189,0
2026-03-06 21:17:16.458253,0
2026-03-06 21:17:16.458571,0
2026-03-06 21:17:16.557746,0
2026-03-06 21:17:16.5578,0
2026-03-06 21:17:16.557854,0
2026-03-06 21:17:16.55791,0
2026-03-06 21:17:16.557975,0
2026-03-06 21:17:16.558358,0
2026-03-06 21:17:16.658127,0
2026-03-06 21:17:16.659163,0
2026-03-06 21:17:16.758143,0
2026-03-06 21:17:16.758258,0
2026-03-06 21:17:16.758348,0
2026-03-06 21:17:16.858382,0
2026-03-06 21:17:16.858451,0
2026-03-06 21:17:16.858502,0
2026-03-06 21:17:16.858588,0
2026-03-06 21:17:16.858677,0
2026-03-06 21:17:16.858756,0
2026-03-06 21:17:16.85889,0
2026-03-06 21:17:16.859842,0
2026-03-06 21:17:16.958394,0
2026-03-06 21:17:16.958709,0
2026-03-06 21:17:16.95894,0
2026-03-06 21:17:16.959211,0
2026-03-06 21:17:16.959444,0
2026-03-06 21:17:16.959723,0
2026-03-06 21:17:16.959961,0
2026-03-06 21:17:16.960031,0
2026-03-06 21:17:17.058059,0
2026-03-06 21:17:17.058112,0
2026-03-06 21:17:17.058135,0
2026-03-06 21:17:17.058184,0
2026-03-06 21:17:17.058282,0
2026-03-06 21:17:17.058353,0
2026-03-06 21:17:17.058477,0
2026-03-06 21:17:17.157748,0
2026-03-06 21:17:17.15779,0
2026-03-06 21:17:17.157829,0
2026-03-06 21:17:17.157873,0
2026-03-06 21:17:17.157917,0
2026-03-06 21:17:17.158247,0
2026-03-06 21:17:17.258223,0
2026-03-06 21:17:17.258282,0
2026-03-06 21:17:17.258347,0
2026-03-06 21:17:17.258411,0
2026-03-06 21:17:17.258481,0
2026-03-06 21:17:17.258538,0
2026-03-06 21:17:17.258596,0
2026-03-06 21:17:17.258656,0
2026-03-06 21:17:17.258721,0
2026-03-06 21:17:17.259141,0
2026-03-06 21:17:17.35784,0
2026-03-06 21:17:17.357883,0
2026-03-06 21:17:17.357911,0
2026-03-06 21:17:17.357951,0
2026-03-06 21:17:17.358216,0
2026-03-06 21:17:17.358266,0
2026-03-06 21:17:17.358324,0
2026-03-06 21:17:17.35838,0
2026-03-06 21:17:17.35843,0
2026-03-06 21:17:17.359563,0
2026-03-06 21:17:17.460886,0
2026-03-06 21:17:17.460929,0
2026-03-06 21:17:17.460973,0
2026-03-06 21:17:17.461019,0
