time,RTD_Cal.CH20.channel_id
2026-03-06 21:14:19.149177,20
2026-03-06 21:14:19.283216,20
2026-03-06 21:14:19.4193,20
2026-03-06 21:14:19.555773,20
2026-03-06 21:14:19.690433,20
2026-03-06 21:14:19.828503,20
2026-03-06 21:14:19.962401,20
2026-03-06 21:14:20.098409,20
2026-03-06 21:14:20.233532,20
2026-03-06 21:14:20.369045,20
2026-03-06 21:14:20.504667,20
2026-03-06 21:14:20.640325,20
2026-03-06 21:14:20.773991,20
2026-03-06 21:14:20.909283,20
2026-03-06 21:14:21.043943,20
2026-03-06 21:14:21.185885,20
2026-03-06 21:14:21.318441,20
2026-03-06 21:14:21.454773,20
2026-03-06 21:14:21.589075,20
2026-03-06 21:14:21.724376,20
2026-03-06 21:14:21.859924,20
2026-03-06 21:14:21.994243,20
2026-03-06 21:14:22.129838,20
2026-03-06 21:14:22.268146,20
2026-03-06 21:14:22.403797,20
2026-03-06 21:14:22.540068,20
2026-03-06 21:14:22.672231,20
2026-03-06 21:14:22.807687,20
2026-03-06 21:14:22.943009,20
2026-03-06 21:14:23.077867,20
2026-03-06 21:14:23.211579,20
2026-03-06 21:14:23.351573,20
2026-03-06 21:14:23.485983,20
2026-03-06 21:14:23.621534,20
2026-03-06 21:14:23.757102,20
2026-03-06 21:14:23.893995,20
2026-03-06 21:14:24.02773,20
2026-03-06 21:14:24.161219,20
2026-03-06 21:14:24.296296,20
2026-03-06 21:14:24.435917,20
2026-03-06 21:14:24.570528,20
2026-03-06 21:14:24.706113,20
2026-03-06 21:14:24.842187,20
2026-03-06 21:14:24.976584,20
2026-03-06 21:14:25.111083,20
2026-03-06 21:14:25.244876,20
2026-03-06 21:14:25.382872,20
2026-03-06 21:14:25.51739,20
2026-03-06 21:14:25.652798,20
2026-03-06 21:14:25.787018,20
2026-03-06 21:14:25.922782,20
2026-03-06 21:14:26.058518,20
2026-03-06 21:14:26.192845,20
2026-03-06 21:14:26.327967,20
2026-03-06 21:14:26.463509,20
2026-03-06 21:14:26.605368,20
2026-03-06 21:14:26.737379,20
2026-03-06 21:14:26.872156,20
2026-03-06 21:14:27.007989,20
2026-03-06 21:14:27.142316,20
2026-03-06 21:14:27.276291,20
2026-03-06 21:14:27.411876,20
2026-03-06 21:14:27.547695,20
2026-03-06 21:14:27.686476,20
2026-03-06 21:14:27.82187,20
2026-03-06 21:14:27.956421,20
2026-03-06 21:14:28.091329,20
2026-03-06 21:14:28.226423,20
2026-03-06 21:14:28.361128,20
2026-03-06 21:14:28.496055,20
2026-03-06 21:14:28.632147,20
2026-03-06 21:14:28.770703,20
2026-03-06 21:14:28.905544,20
2026-03-06 21:14:29.04087,20
2026-03-06 21:14:29.174032,20
2026-03-06 21:14:29.31064,20
2026-03-06 21:14:29.446209,20
2026-03-06 21:14:29.580522,20
2026-03-06 21:14:29.715514,20
2026-03-06 21:14:29.854455,20
2026-03-06 21:14:29.990066,20
2026-03-06 21:14:30.124132,20
2026-03-06 21:14:30.259891,20
2026-03-06 21:14:30.3952,20
2026-03-06 21:14:30.53247,20
2026-03-06 21:14:30.66521,20
2026-03-06 21:14:30.801359,20
2026-03-06 21:14:30.937705,20
2026-03-06 21:14:31.074954,20
2026-03-06 21:14:31.209408,20
2026-03-06 21:14:31.342861,20
2026-03-06 21:14:31.478923,20
2026-03-06 21:14:31.613514,20
2026-03-06 21:14:31.748395,20
2026-03-06 21:14:31.884954,20
2026-03-06 21:14:32.022847,20
2026-03-06 21:14:32.158693,20
2026-03-06 21:14:32.292706,20
2026-03-06 21:14:32.428067,20
2026-03-06 21:14:32.563223,20
2026-03-06 21:14:32.699367,20
2026-03-06 21:14:32.832136,20
2026-03-06 21:14:32.969982,20
2026-03-06 21:14:33.106842,20
2026-03-06 21:14:33.242229,20
2026-03-06 21:14:33.387372,20
2026-03-06 21:14:33.511771,20
2026-03-06 21:14:33.646435,20
2026-03-06 21:14:33.78208,20
2026-03-06 21:14:33.918535,20
2026-03-06 21:14:34.053357,20
2026-03-06 21:14:34.192418,20
2026-03-06 21:14:34.326483,20
2026-03-06 21:14:34.461541,20
2026-03-06 21:14:34.596705,20
2026-03-06 21:14:34.731076,20
2026-03-06 21:14:34.86525,20
2026-03-06 21:14:35.000972,20
