time,8722037467695311037
2026-03-06 21:14:19.167327,1772831659167055405
2026-03-06 21:14:19.266962,1772831659266921278
2026-03-06 21:14:19.367041,1772831659366941563
2026-03-06 21:14:19.467249,1772831659467100197
2026-03-06 21:14:19.567465,1772831659567353150
2026-03-06 21:14:19.667617,1772831659667467046
2026-03-06 21:14:19.767651,1772831659767560571
2026-03-06 21:14:19.867679,1772831659867618620
2026-03-06 21:14:19.967821,1772831659967685647
2026-03-06 21:14:20.067863,1772831660067749451
2026-03-06 21:14:20.167833,1772831660167781376
2026-03-06 21:14:20.267968,1772831660267862748
2026-03-06 21:14:20.367949,1772831660367900595
2026-03-06 21:14:20.468102,1772831660467985109
2026-03-06 21:14:20.568191,1772831660568060463
2026-03-06 21:14:20.668195,1772831660668131782
2026-03-06 21:14:20.768262,1772831660768198478
2026-03-06 21:14:20.868329,1772831660868275684
2026-03-06 21:14:20.968382,1772831660968348606
2026-03-06 21:14:21.068538,1772831661068464549
2026-03-06 21:14:21.168714,1772831661168572829
2026-03-06 21:14:21.268773,1772831661268677081
2026-03-06 21:14:21.36897,1772831661368821426
2026-03-06 21:14:21.469019,1772831661468879847
2026-03-06 21:14:21.569104,1772831661568953112
2026-03-06 21:14:21.669114,1772831661669050363
2026-03-06 21:14:21.769214,1772831661769134296
2026-03-06 21:14:21.869396,1772831661869336419
2026-03-06 21:14:21.969477,1772831661969423156
2026-03-06 21:14:22.069678,1772831662069598131
2026-03-06 21:14:22.169726,1772831662169639982
2026-03-06 21:14:22.269802,1772831662269720956
2026-03-06 21:14:22.369977,1772831662369865987
2026-03-06 21:14:22.470113,1772831662470000748
2026-03-06 21:14:22.570057,1772831662570016052
2026-03-06 21:14:22.670156,1772831662670097479
2026-03-06 21:14:22.77043,1772831662770365722
2026-03-06 21:14:22.870484,1772831662870415710
2026-03-06 21:14:22.970474,1772831662970421521
2026-03-06 21:14:23.070615,1772831663070518712
2026-03-06 21:14:23.170636,1772831663170563487
2026-03-06 21:14:23.270758,1772831663270657614
2026-03-06 21:14:23.370806,1772831663370732006
2026-03-06 21:14:23.470852,1772831663470798174
2026-03-06 21:14:23.570985,1772831663570885937
2026-03-06 21:14:23.671013,1772831663670935356
2026-03-06 21:14:23.771085,1772831663770990285
2026-03-06 21:14:23.871242,1772831663871114452
2026-03-06 21:14:23.971285,1772831663971185064
2026-03-06 21:14:24.071387,1772831664071292605
2026-03-06 21:14:24.171364,1772831664171306721
2026-03-06 21:14:24.27145,1772831664271390614
2026-03-06 21:14:24.371538,1772831664371459916
2026-03-06 21:14:24.471673,1772831664471563281
2026-03-06 21:14:24.571661,1772831664571594104
2026-03-06 21:14:24.671771,1772831664671681271
2026-03-06 21:14:24.771895,1772831664771832124
2026-03-06 21:14:24.871924,1772831664871891026
2026-03-06 21:14:24.972101,1772831664972009533
2026-03-06 21:14:25.072134,1772831665072044287
2026-03-06 21:14:25.17225,1772831665172125958
