time,PT_Cal.GSE_Mid.pressure_psi
2026-03-06 21:17:17.772288,478.70334
2026-03-06 21:17:17.772304,0.57037926
2026-03-06 21:17:17.772474,479.11823
2026-03-06 21:17:17.772631,478.93225
2026-03-06 21:17:17.772812,479.52087
2026-03-06 21:17:17.772939,478.82187
2026-03-06 21:17:17.77305,478.85663
2026-03-06 21:17:17.872118,479.3778
2026-03-06 21:17:17.872195,479.22452
2026-03-06 21:17:17.87226,479.45544
2026-03-06 21:17:17.872349,479.2572
2026-03-06 21:17:17.872473,478.84027
2026-03-06 21:17:17.872613,479.41867
2026-03-06 21:17:17.872758,479.3083
2026-03-06 21:17:17.87284,479.43094
2026-03-06 21:17:17.873272,0.5704413
2026-03-06 21:17:17.971875,479.05078
2026-03-06 21:17:17.971924,479.3226
2026-03-06 21:17:17.971985,479.69867
2026-03-06 21:17:17.972108,478.80756
2026-03-06 21:17:17.972269,479.79065
2026-03-06 21:17:17.972385,479.0855
2026-03-06 21:17:17.972482,479.15707
2026-03-06 21:17:18.072351,479.61487
2026-03-06 21:17:18.072423,478.93225
2026-03-06 21:17:18.072488,479.17953
2026-03-06 21:17:18.072534,479.39822
2026-03-06 21:17:18.072587,478.89545
2026-03-06 21:17:18.07268,479.88873
2026-03-06 21:17:18.072789,479.24698
2026-03-06 21:17:18.073116,0.5705195
2026-03-06 21:17:18.171918,479.19998
2026-03-06 21:17:18.171992,479.51678
2026-03-06 21:17:18.172073,479.05692
2026-03-06 21:17:18.172454,479.3839
2026-03-06 21:17:18.172725,479.44116
2026-03-06 21:17:18.172976,478.88318
2026-03-06 21:17:18.173302,479.5965
2026-03-06 21:17:18.173318,0.57027817
2026-03-06 21:17:18.173466,478.99765
2026-03-06 21:17:18.173624,479.8131
2026-03-06 21:17:18.27213,479.5372
2026-03-06 21:17:18.272177,479.09982
2026-03-06 21:17:18.272228,479.59033
2026-03-06 21:17:18.272331,478.8975
2026-03-06 21:17:18.272485,479.12845
2026-03-06 21:17:18.272639,479.05283
2026-03-06 21:17:18.372457,479.26743
2026-03-06 21:17:18.372516,479.36554
2026-03-06 21:17:18.372535,479.19794
2026-03-06 21:17:18.372573,479.50247
2026-03-06 21:17:18.372618,478.9302
2026-03-06 21:17:18.372673,479.72116
2026-03-06 21:17:18.37273,479.54947
2026-03-06 21:17:18.37278,478.66858
2026-03-06 21:17:18.373532,0.5704049
2026-03-06 21:17:18.47326,479.00787
2026-03-06 21:17:18.473321,479.40436
2026-03-06 21:17:18.473383,478.85458
2026-03-06 21:17:18.473456,479.62305
2026-03-06 21:17:18.473511,479.10187
2026-03-06 21:17:18.473606,478.96494
2026-03-06 21:17:18.473696,478.84436
2026-03-06 21:17:18.473747,479.16318
2026-03-06 21:17:18.473961,479.07123
2026-03-06 21:17:18.474326,0.5703193
2026-03-06 21:17:18.573267,479.31238
2026-03-06 21:17:18.573315,479.27765
2026-03-06 21:17:18.573346,479.15094
2026-03-06 21:17:18.573383,479.014
2026-03-06 21:17:18.573436,479.88055
2026-03-06 21:17:18.57348,479.34714
2026-03-06 21:17:18.573541,479.29196
2026-03-06 21:17:18.573599,479.11005
2026-03-06 21:17:18.673062,479.24698
2026-03-06 21:17:18.673113,479.07327
2026-03-06 21:17:18.673198,479.82333
2026-03-06 21:17:18.67328,479.4514
2026-03-06 21:17:18.673348,479.05283
2026-03-06 21:17:18.673432,478.79532
2026-03-06 21:17:18.673526,479.53107
2026-03-06 21:17:18.673585,0.57039815
2026-03-06 21:17:18.776767,479.41867
2026-03-06 21:17:18.776804,479.4759
2026-03-06 21:17:18.776831,479.37372
2026-03-06 21:17:18.776872,479.26743
2026-03-06 21:17:18.776904,479.28583
2026-03-06 21:17:18.776934,479.53516
2026-03-06 21:17:18.776974,479.2102
2026-03-06 21:17:18.777014,478.98743
2026-03-06 21:17:18.77722,0.5704548
2026-03-06 21:17:18.877209,479.2143
2026-03-06 21:17:18.877253,479.41867
2026-03-06 21:17:18.877291,479.4718
2026-03-06 21:17:18.877351,479.2102
2026-03-06 21:17:18.877428,479.49838
2026-03-06 21:17:18.87747,479.63123
2026-03-06 21:17:18.87752,479.0835
2026-03-06 21:17:18.87777,0.57038736
2026-03-06 21:17:18.976779,479.84174
2026-03-06 21:17:18.976811,479.48203
2026-03-06 21:17:18.976839,479.6026
2026-03-06 21:17:18.976921,479.94394
2026-03-06 21:17:18.977153,479.05896
2026-03-06 21:17:18.9772,479.4289
2026-03-06 21:17:18.977241,479.50656
2026-03-06 21:17:19.076956,479.65372
2026-03-06 21:17:19.077002,479.0896
2026-03-06 21:17:19.077014,479.33282
2026-03-06 21:17:19.077181,479.7334
2026-03-06 21:17:19.077228,479.37576
2026-03-06 21:17:19.07728,479.4861
2026-03-06 21:17:19.077306,479.9194
2026-03-06 21:17:19.077353,479.1305
2026-03-06 21:17:19.077404,479.4023
2026-03-06 21:17:19.077858,0.5705323
2026-03-06 21:17:19.176881,479.29196
2026-03-06 21:17:19.176946,478.92612
2026-03-06 21:17:19.17701,478.91385
2026-03-06 21:17:19.177065,479.15707
2026-03-06 21:17:19.177127,479.62714
2026-03-06 21:17:19.177224,479.58627
2026-03-06 21:17:19.17735,479.69458
2026-03-06 21:17:19.178068,0.57036847
2026-03-06 21:17:19.277185,479.30014
2026-03-06 21:17:19.277362,479.21634
2026-03-06 21:17:19.277528,479.24084
2026-03-06 21:17:19.27759,479.42685
2026-03-06 21:17:19.277727,479.58832
2026-03-06 21:17:19.277859,479.28992
2026-03-06 21:17:19.278041,479.2572
2026-03-06 21:17:19.278117,479.5597
2026-03-06 21:17:19.278289,479.2797
2026-03-06 21:17:19.279208,0.5704157
2026-03-06 21:17:19.376814,479.07736
2026-03-06 21:17:19.376855,479.25516
2026-03-06 21:17:19.376906,479.23676
2026-03-06 21:17:19.376964,479.7089
2026-03-06 21:17:19.377062,479.1039
2026-03-06 21:17:19.377172,479.23474
2026-03-06 21:17:19.377271,479.23267
2026-03-06 21:17:19.37735,479.5515
2026-03-06 21:17:19.377465,478.9302
2026-03-06 21:17:19.477825,479.57605
2026-03-06 21:17:19.477873,478.8975
2026-03-06 21:17:19.477952,479.76407
2026-03-06 21:17:19.477994,478.7442
2026-03-06 21:17:19.478037,479.31033
2026-03-06 21:17:19.478089,479.03033
2026-03-06 21:17:19.47814,479.5515
2026-03-06 21:17:19.478199,479.4759
2026-03-06 21:17:19.478866,0.5705067
2026-03-06 21:17:19.577901,479.0385
2026-03-06 21:17:19.577965,479.48407
2026-03-06 21:17:19.578046,479.1693
2026-03-06 21:17:19.578215,479.23062
2026-03-06 21:17:19.579275,0.57047635
2026-03-06 21:17:19.677826,479.6169
2026-03-06 21:17:19.677916,479.33487
2026-03-06 21:17:19.677998,478.92816
2026-03-06 21:17:19.67808,479.27356
2026-03-06 21:17:19.67822,479.6619
2026-03-06 21:17:19.678298,479.29196
2026-03-06 21:17:19.678419,479.33282
2026-03-06 21:17:19.678526,479.621
2026-03-06 21:17:19.678636,479.42072
2026-03-06 21:17:19.680032,0.570293
2026-03-06 21:17:19.782195,479.5229
2026-03-06 21:17:19.782233,478.8975
2026-03-06 21:17:19.782257,479.18976
2026-03-06 21:17:19.782306,479.07327
2026-03-06 21:17:19.782355,479.06918
2026-03-06 21:17:19.782409,479.06714
2026-03-06 21:17:19.78246,478.70947
2026-03-06 21:17:19.782513,479.31647
2026-03-06 21:17:19.782578,0.57048917
2026-03-06 21:17:19.881876,479.17545
2026-03-06 21:17:19.881979,479.44525
2026-03-06 21:17:19.882057,479.32465
2026-03-06 21:17:19.88215,479.56174
2026-03-06 21:17:19.882255,479.0426
2026-03-06 21:17:19.882362,479.23474
2026-03-06 21:17:19.882464,478.94043
2026-03-06 21:17:19.882602,479.89896
2026-03-06 21:17:19.882775,0.57046354
2026-03-06 21:17:19.982065,479.09573
2026-03-06 21:17:19.982118,479.22656
2026-03-06 21:17:19.982134,478.595
2026-03-06 21:17:19.982173,479.22247
2026-03-06 21:17:19.98221,478.75238
2026-03-06 21:17:19.982255,479.21838
2026-03-06 21:17:19.982288,479.2715
2026-03-06 21:17:19.982325,479.28378
2026-03-06 21:17:19.982368,478.66653
2026-03-06 21:17:19.98279,0.5703914
2026-03-06 21:17:20.081993,479.05487
2026-03-06 21:17:20.082065,479.57196
2026-03-06 21:17:20.082135,479.4514
2026-03-06 21:17:20.082233,479.23062
2026-03-06 21:17:20.082313,479.21838
2026-03-06 21:17:20.08238,479.61282
2026-03-06 21:17:20.082462,478.65225
2026-03-06 21:17:20.082571,479.79883
2026-03-06 21:17:20.083101,0.57038873
2026-03-06 21:17:20.182377,478.90976
2026-03-06 21:17:20.182454,479.55765
2026-03-06 21:17:20.182514,479.35532
2026-03-06 21:17:20.182594,479.1959
2026-03-06 21:17:20.182666,479.72934
2026-03-06 21:17:20.182759,479.58423
2026-03-06 21:17:20.182899,479.0242
2026-03-06 21:17:20.182984,479.30014
2026-03-06 21:17:20.183599,0.57055724
2026-03-06 21:17:20.281941,479.4861
2026-03-06 21:17:20.282007,479.5147
2026-03-06 21:17:20.282067,479.82742
2026-03-06 21:17:20.28213,479.12027
2026-03-06 21:17:20.282212,479.59033
2026-03-06 21:17:20.282287,479.50656
2026-03-06 21:17:20.28237,478.9813
2026-03-06 21:17:20.28247,479.3022
2026-03-06 21:17:20.382406,479.51065
2026-03-06 21:17:20.382481,479.20407
2026-03-06 21:17:20.382518,478.90158
2026-03-06 21:17:20.38257,479.26947
2026-03-06 21:17:20.38263,479.54947
2026-03-06 21:17:20.382802,479.90918
2026-03-06 21:17:20.382964,479.0855
2026-03-06 21:17:20.383217,0.5704851
2026-03-06 21:17:20.383225,479.2715
2026-03-06 21:17:20.482823,479.15298
2026-03-06 21:17:20.482863,478.89954
2026-03-06 21:17:20.482903,479.35532
2026-03-06 21:17:20.482943,479.44116
2026-03-06 21:17:20.482982,479.5597
2026-03-06 21:17:20.483037,479.07736
2026-03-06 21:17:20.483093,478.91794
2026-03-06 21:17:20.483409,0.57043386
2026-03-06 21:17:20.582901,479.13458
2026-03-06 21:17:20.583488,479.47794
2026-03-06 21:17:20.583579,479.5372
2026-03-06 21:17:20.583704,0.5703611
2026-03-06 21:17:20.58382,479.49225
2026-03-06 21:17:20.583879,479.22043
2026-03-06 21:17:20.584082,479.21838
2026-03-06 21:17:20.584339,479.29196
2026-03-06 21:17:20.584415,479.26538
2026-03-06 21:17:20.683165,479.62918
2026-03-06 21:17:20.684134,479.3839
2026-03-06 21:17:20.684873,479.40027
2026-03-06 21:17:20.684881,0.57044333
2026-03-06 21:17:20.685052,478.96902
2026-03-06 21:17:20.68536,479.108
2026-03-06 21:17:20.685609,479.31647
2026-03-06 21:17:20.685712,479.23062
2026-03-06 21:17:20.685797,479.20816
2026-03-06 21:17:20.685868,479.38596
2026-03-06 21:17:20.787128,479.3839
2026-03-06 21:17:20.78718,479.2572
2026-03-06 21:17:20.787216,478.9813
2026-03-06 21:17:20.787272,478.97107
2026-03-06 21:17:20.787359,479.2286
2026-03-06 21:17:20.787419,479.28174
2026-03-06 21:17:20.787459,478.55414
2026-03-06 21:17:20.787501,479.39618
2026-03-06 21:17:20.787563,0.57044333
2026-03-06 21:17:20.887256,479.23676
2026-03-06 21:17:20.887323,479.24902
2026-03-06 21:17:20.887433,478.9997
2026-03-06 21:17:20.887555,479.32465
2026-03-06 21:17:20.887646,479.16522
2026-03-06 21:17:20.887782,478.84845
2026-03-06 21:17:20.887881,479.38596
2026-03-06 21:17:20.887974,478.97925
2026-03-06 21:17:20.889013,0.57039475
2026-03-06 21:17:20.98701,478.9077
2026-03-06 21:17:20.987155,479.5515
2026-03-06 21:17:20.987178,479.87036
2026-03-06 21:17:20.98719,479.00378
2026-03-06 21:17:20.987214,479.77225
2026-03-06 21:17:20.987236,479.03238
2026-03-06 21:17:20.987242,479.40436
2026-03-06 21:17:20.98725,478.9772
2026-03-06 21:17:21.087193,479.39618
2026-03-06 21:17:21.087265,479.34714
2026-03-06 21:17:21.087288,479.0896
2026-03-06 21:17:21.087315,479.5086
2026-03-06 21:17:21.087355,479.6619
2026-03-06 21:17:21.0874,478.78714
2026-03-06 21:17:21.087447,479.09982
2026-03-06 21:17:21.087609,0.5704474
2026-03-06 21:17:21.187073,479.43094
2026-03-06 21:17:21.187166,479.67413
2026-03-06 21:17:21.18727,479.12027
2026-03-06 21:17:21.187321,479.3778
2026-03-06 21:17:21.187387,479.04056
2026-03-06 21:17:21.187459,478.99765
2026-03-06 21:17:21.18753,479.1775
2026-03-06 21:17:21.187617,479.3185
2026-03-06 21:17:21.187654,0.57053906
2026-03-06 21:17:21.286866,479.71094
2026-03-06 21:17:21.286904,479.1121
2026-03-06 21:17:21.28694,479.29605
2026-03-06 21:17:21.286986,479.10596
2026-03-06 21:17:21.287033,478.92816
2026-03-06 21:17:21.287081,479.39618
2026-03-06 21:17:21.287162,479.4861
2026-03-06 21:17:21.287273,478.91998
2026-03-06 21:17:21.287845,0.570477
2026-03-06 21:17:21.387335,478.5991
2026-03-06 21:17:21.387391,479.5781
2026-03-06 21:17:21.387422,479.0896
2026-03-06 21:17:21.387518,479.0242
2026-03-06 21:17:21.387585,478.76465
2026-03-06 21:17:21.387659,478.72992
2026-03-06 21:17:21.388442,0.57018447
2026-03-06 21:17:21.487862,479.50452
2026-03-06 21:17:21.487913,479.58627
2026-03-06 21:17:21.48795,479.3921
2026-03-06 21:17:21.488004,479.12436
2026-03-06 21:17:21.48809,479.46362
2026-03-06 21:17:21.488239,480.17282
2026-03-06 21:17:21.488318,479.0426
2026-03-06 21:17:21.488942,0.5704831
2026-03-06 21:17:21.588187,479.3267
2026-03-06 21:17:21.588267,479.54947
2026-03-06 21:17:21.588728,479.35736
2026-03-06 21:17:21.589188,479.30423
2026-03-06 21:17:21.589396,479.22247
2026-03-06 21:17:21.589599,479.74362
2026-03-06 21:17:21.58971,0.57041705
2026-03-06 21:17:21.589845,479.0426
2026-03-06 21:17:21.590082,479.91122
2026-03-06 21:17:21.688465,479.35123
2026-03-06 21:17:21.688503,479.28992
2026-03-06 21:17:21.688528,479.15912
2026-03-06 21:17:21.688546,478.7851
2026-03-06 21:17:21.688642,478.76056
2026-03-06 21:17:21.688728,479.6435
2026-03-06 21:17:21.688784,479.03442
2026-03-06 21:17:21.688851,479.1734
2026-03-06 21:17:21.688874,479.7661
2026-03-06 21:17:21.689798,0.5702458
2026-03-06 21:17:21.792029,479.4943
2026-03-06 21:17:21.792092,479.16318
2026-03-06 21:17:21.792127,479.24902
2026-03-06 21:17:21.79219,479.66595
2026-03-06 21:17:21.792295,479.5597
2026-03-06 21:17:21.792348,480.17487
2026-03-06 21:17:21.792425,479.40845
2026-03-06 21:17:21.792448,478.97107
2026-03-06 21:17:21.792519,479.30014
2026-03-06 21:17:21.792614,0.57047975
2026-03-06 21:17:21.892121,479.8172
2026-03-06 21:17:21.892265,479.52493
2026-03-06 21:17:21.892371,479.74976
2026-03-06 21:17:21.892489,479.2715
2026-03-06 21:17:21.892621,479.03647
2026-03-06 21:17:21.892704,479.33078
2026-03-06 21:17:21.892842,478.98538
2026-03-06 21:17:21.892968,479.1775
2026-03-06 21:17:21.893045,0.57058626
2026-03-06 21:17:21.893051,479.4534
2026-03-06 21:17:21.991872,479.527
2026-03-06 21:17:21.991939,479.20816
2026-03-06 21:17:21.991998,479.06714
2026-03-06 21:17:21.992065,479.40436
2026-03-06 21:17:21.992151,479.61896
2026-03-06 21:17:21.992252,479.73544
2026-03-06 21:17:21.992331,479.5413
2026-03-06 21:17:21.992421,479.8315
2026-03-06 21:17:21.993202,0.57049525
2026-03-06 21:17:22.092268,479.14685
2026-03-06 21:17:22.092347,479.40436
2026-03-06 21:17:22.092411,479.5781
2026-03-06 21:17:22.09247,479.37372
2026-03-06 21:17:22.09253,478.96902
2026-03-06 21:17:22.092583,479.1448
2026-03-06 21:17:22.092652,478.72174
2026-03-06 21:17:22.092733,479.18362
2026-03-06 21:17:22.093565,0.57045007
2026-03-06 21:17:22.192501,479.52902
2026-03-06 21:17:22.192573,479.16522
2026-03-06 21:17:22.192651,479.2572
2026-03-06 21:17:22.192731,479.0201
2026-03-06 21:17:22.192799,479.59442
2026-03-06 21:17:22.193209,479.26947
2026-03-06 21:17:22.193712,0.5704912
2026-03-06 21:17:22.291928,479.26538
2026-03-06 21:17:22.291986,479.36554
2026-03-06 21:17:22.292052,479.51883
2026-03-06 21:17:22.292103,479.14685
2026-03-06 21:17:22.292188,479.26538
2026-03-06 21:17:22.292246,479.76202
2026-03-06 21:17:22.29252,478.5909
2026-03-06 21:17:22.292573,479.18362
2026-03-06 21:17:22.392137,478.76874
2026-03-06 21:17:22.392219,479.82947
2026-03-06 21:17:22.392251,479.69458
2026-03-06 21:17:22.39229,479.23676
2026-03-06 21:17:22.392348,479.0835
2026-03-06 21:17:22.392444,479.8969
2026-03-06 21:17:22.392533,479.38187
2026-03-06 21:17:22.3928,0.5702404
2026-03-06 21:17:22.492995,479.2613
2026-03-06 21:17:22.493088,479.05896
2026-03-06 21:17:22.493146,479.73138
2026-03-06 21:17:22.49322,478.98538
2026-03-06 21:17:22.493297,479.5924
2026-03-06 21:17:22.493395,479.1121
2026-03-06 21:17:22.494348,0.57040286
2026-03-06 21:17:22.59298,479.0876
2026-03-06 21:17:22.59302,478.88318
2026-03-06 21:17:22.59304,478.6645
2026-03-06 21:17:22.593071,479.10187
2026-03-06 21:17:22.593103,478.8934
2026-03-06 21:17:22.593127,479.99298
2026-03-06 21:17:22.593167,479.38187
2026-03-06 21:17:22.593205,479.3267
2026-03-06 21:17:22.693305,479.294
2026-03-06 21:17:22.693381,479.61282
2026-03-06 21:17:22.693442,478.81165
2026-03-06 21:17:22.693532,479.7702
2026-03-06 21:17:22.693607,479.62918
2026-03-06 21:17:22.693704,478.92203
2026-03-06 21:17:22.693773,479.16318
2026-03-06 21:17:22.693855,479.44934
2026-03-06 21:17:22.693929,0.57041365
2026-03-06 21:17:22.797215,479.18567
2026-03-06 21:17:22.797287,479.1448
2026-03-06 21:17:22.797349,479.2715
2026-03-06 21:17:22.797418,479.8131
2026-03-06 21:17:22.797477,479.82538
2026-03-06 21:17:22.797555,479.527
2026-03-06 21:17:22.797658,479.8499
2026-03-06 21:17:22.79782,479.35532
2026-03-06 21:17:22.798382,0.57037795
2026-03-06 21:17:22.897095,479.3921
2026-03-06 21:17:22.897129,479.07532
2026-03-06 21:17:22.89715,479.2388
2026-03-06 21:17:22.897168,478.8321
2026-03-06 21:17:22.897191,479.13254
2026-03-06 21:17:22.897223,479.4943
2026-03-06 21:17:22.897262,478.45398
2026-03-06 21:17:22.897297,479.1673
2026-03-06 21:17:22.997145,478.41516
2026-03-06 21:17:22.997194,479.19998
2026-03-06 21:17:22.997229,479.3022
2026-03-06 21:17:22.997249,479.40436
2026-03-06 21:17:22.997363,479.3083
2026-03-06 21:17:22.997538,0.5701238
2026-03-06 21:17:22.997624,478.3947
2026-03-06 21:17:22.997658,479.03442
2026-03-06 21:17:23.097126,479.83356
2026-03-06 21:17:23.097181,478.91998
2026-03-06 21:17:23.097212,479.04874
2026-03-06 21:17:23.097312,479.0855
2026-03-06 21:17:23.097456,479.17953
2026-03-06 21:17:23.097592,0.5705916
2026-03-06 21:17:23.097593,479.27356
2026-03-06 21:17:23.097667,479.1039
2026-03-06 21:17:23.09778,479.11618
2026-03-06 21:17:23.197208,479.37167
2026-03-06 21:17:23.19731,479.51883
2026-03-06 21:17:23.197497,479.37167
2026-03-06 21:17:23.197698,0.5704393
2026-03-06 21:17:23.197869,479.21225
2026-03-06 21:17:23.197989,479.2981
2026-03-06 21:17:23.198085,479.25107
2026-03-06 21:17:23.198199,479.83356
2026-03-06 21:17:23.297079,479.7886
2026-03-06 21:17:23.297123,479.03647
2026-03-06 21:17:23.297137,479.12845
2026-03-06 21:17:23.297185,479.13254
2026-03-06 21:17:23.297227,479.5985
2026-03-06 21:17:23.297301,479.93576
2026-03-06 21:17:23.297534,479.16113
2026-03-06 21:17:23.297742,0.5705141
2026-03-06 21:17:23.396547,479.3451
2026-03-06 21:17:23.396636,479.26538
2026-03-06 21:17:23.396757,479.1673
2026-03-06 21:17:23.396842,479.01807
2026-03-06 21:17:23.49803,479.80902
2026-03-06 21:17:23.498146,479.6823
2026-03-06 21:17:23.498242,478.96085
2026-03-06 21:17:23.498332,479.388
2026-03-06 21:17:23.49841,479.4861
2026-03-06 21:17:23.498508,479.01807
2026-03-06 21:17:23.498656,0.5705835
2026-03-06 21:17:23.598113,479.54947
2026-03-06 21:17:23.598219,479.97662
2026-03-06 21:17:23.598279,479.96436
2026-03-06 21:17:23.598331,479.76407
2026-03-06 21:17:23.598404,479.9419
2026-03-06 21:17:23.598467,479.3022
2026-03-06 21:17:23.59855,479.28583
2026-03-06 21:17:23.598637,479.26947
2026-03-06 21:17:23.598744,478.95062
2026-03-06 21:17:23.599019,0.57049793
2026-03-06 21:17:23.698291,479.26947
2026-03-06 21:17:23.698362,478.83823
2026-03-06 21:17:23.698427,479.5924
2026-03-06 21:17:23.698463,479.41867
2026-03-06 21:17:23.698522,479.5229
2026-03-06 21:17:23.698609,479.43707
2026-03-06 21:17:23.69868,479.03238
2026-03-06 21:17:23.699041,0.5702633
2026-03-06 21:17:23.801561,479.44116
2026-03-06 21:17:23.801635,479.33078
2026-03-06 21:17:23.801783,479.27356
2026-03-06 21:17:23.801848,479.91736
2026-03-06 21:17:23.80195,0.57046217
2026-03-06 21:17:23.901936,479.44525
2026-03-06 21:17:23.902052,479.30014
2026-03-06 21:17:23.902147,479.89896
2026-03-06 21:17:23.902253,479.44116
2026-03-06 21:17:23.902301,478.6543
2026-03-06 21:17:23.902415,479.4289
2026-03-06 21:17:23.902513,478.97107
2026-03-06 21:17:23.903431,0.57046354
2026-03-06 21:17:24.002313,479.7232
2026-03-06 21:17:24.002392,479.5372
2026-03-06 21:17:24.002473,479.89282
2026-03-06 21:17:24.002546,479.35123
2026-03-06 21:17:24.002629,479.0794
2026-03-06 21:17:24.002704,479.3921
2026-03-06 21:17:24.003412,0.5706112
2026-03-06 21:17:24.101874,479.2981
2026-03-06 21:17:24.101915,479.33487
2026-03-06 21:17:24.101928,479.1673
2026-03-06 21:17:24.101951,479.4023
2026-03-06 21:17:24.101997,479.4064
2026-03-06 21:17:24.102082,479.7089
2026-03-06 21:17:24.102304,479.36554
2026-03-06 21:17:24.102337,479.64554
2026-03-06 21:17:24.202124,479.61896
2026-03-06 21:17:24.202225,479.6026
2026-03-06 21:17:24.20225,479.54538
2026-03-06 21:17:24.202325,478.8239
2026-03-06 21:17:24.202399,479.1264
2026-03-06 21:17:24.202504,479.6435
2026-03-06 21:17:24.202578,479.05283
2026-03-06 21:17:24.202689,479.27765
2026-03-06 21:17:24.202783,0.5705208
2026-03-06 21:17:24.202788,479.88873
2026-03-06 21:17:24.302427,479.5413
2026-03-06 21:17:24.302654,479.21225
2026-03-06 21:17:24.302832,479.2613
2026-03-06 21:17:24.302958,479.80496
2026-03-06 21:17:24.303071,479.20203
2026-03-06 21:17:24.303146,479.7477
2026-03-06 21:17:24.303147,0.57049525
2026-03-06 21:17:24.303312,479.18976
2026-03-06 21:17:24.303468,480.3057
2026-03-06 21:17:24.303592,479.54742
2026-03-06 21:17:24.401867,478.97516
2026-03-06 21:17:24.401924,479.294
2026-03-06 21:17:24.401996,478.89136
2026-03-06 21:17:24.402105,479.4575
2026-03-06 21:17:24.402318,479.58014
2026-03-06 21:17:24.402418,479.61896
2026-03-06 21:17:24.402472,479.51883
2026-03-06 21:17:24.403323,0.5703085
2026-03-06 21:17:24.502272,478.87503
2026-03-06 21:17:24.502347,479.24902
2026-03-06 21:17:24.50239,479.31442
2026-03-06 21:17:24.502485,478.95267
2026-03-06 21:17:24.502589,479.7559
2026-03-06 21:17:24.502708,479.2143
2026-03-06 21:17:24.502892,479.19385
2026-03-06 21:17:24.503845,0.57030106
2026-03-06 21:17:24.602264,479.63123
2026-03-06 21:17:24.602341,478.91998
2026-03-06 21:17:24.602433,479.00992
2026-03-06 21:17:24.602518,479.19385
2026-03-06 21:17:24.602574,479.24902
2026-03-06 21:17:24.602692,479.20203
2026-03-06 21:17:24.604242,0.5703988
2026-03-06 21:17:24.702322,479.35327
2026-03-06 21:17:24.702396,478.80145
2026-03-06 21:17:24.702461,479.4677
2026-03-06 21:17:24.702618,479.5331
2026-03-06 21:17:24.702754,479.3594
2026-03-06 21:17:24.702877,479.1448
2026-03-06 21:17:24.703034,479.341
2026-03-06 21:17:24.704269,0.57042915
2026-03-06 21:17:24.806112,478.99765
2026-03-06 21:17:24.806356,479.12845
2026-03-06 21:17:24.806398,479.341
2026-03-06 21:17:24.806586,479.04465
2026-03-06 21:17:24.806636,479.12027
2026-03-06 21:17:24.806655,0.5703159
2026-03-06 21:17:24.80682,479.62305
2026-03-06 21:17:24.807003,479.19794
2026-03-06 21:17:24.807051,479.1489
2026-03-06 21:17:24.807115,479.19998
2026-03-06 21:17:24.906152,479.35327
2026-03-06 21:17:24.906214,479.55765
2026-03-06 21:17:24.906296,479.66394
2026-03-06 21:17:24.906365,479.61078
2026-03-06 21:17:24.906448,479.061
2026-03-06 21:17:24.906593,478.89136
2026-03-06 21:17:24.907255,0.57051814
2026-03-06 21:17:25.006276,479.25107
2026-03-06 21:17:25.006325,478.60318
2026-03-06 21:17:25.006367,479.0467
2026-03-06 21:17:25.006429,479.1673
2026-03-06 21:17:25.006482,480.2035
2026-03-06 21:17:25.006538,479.3839
2026-03-06 21:17:25.006595,478.95474
2026-03-06 21:17:25.007506,0.5703995
2026-03-06 21:17:25.106021,479.54333
2026-03-06 21:17:25.106091,479.24493
2026-03-06 21:17:25.106296,479.23062
2026-03-06 21:17:25.206248,479.67822
2026-03-06 21:17:25.206295,479.61282
2026-03-06 21:17:25.206331,479.39005
2026-03-06 21:17:25.206339,479.2756
2026-03-06 21:17:25.206362,479.73138
2026-03-06 21:17:25.20638,479.15912
2026-03-06 21:17:25.206404,479.98276
2026-03-06 21:17:25.206444,478.83414
2026-03-06 21:17:25.20647,479.3022
2026-03-06 21:17:25.206713,0.57054037
2026-03-06 21:17:25.306101,479.62714
2026-03-06 21:17:25.306136,479.2613
2026-03-06 21:17:25.306152,479.2531
2026-03-06 21:17:25.306192,479.12436
2026-03-06 21:17:25.30621,479.0651
2026-03-06 21:17:25.306225,480.06656
2026-03-06 21:17:25.306248,479.80087
2026-03-06 21:17:25.306792,0.57033813
2026-03-06 21:17:25.406304,478.51938
2026-03-06 21:17:25.406367,479.53925
2026-03-06 21:17:25.406423,478.96494
2026-03-06 21:17:25.406514,479.6435
2026-03-06 21:17:25.406615,479.65167
2026-03-06 21:17:25.406704,479.44116
2026-03-06 21:17:25.406793,479.51883
2026-03-06 21:17:25.407727,0.5701581
2026-03-06 21:17:25.539081,479.95007
2026-03-06 21:17:25.539153,479.5781
2026-03-06 21:17:25.539236,479.63123
2026-03-06 21:17:25.539287,478.8975
2026-03-06 21:17:25.539344,480.07065
2026-03-06 21:17:25.539411,479.18567
2026-03-06 21:17:25.539456,479.65576
2026-03-06 21:17:25.539518,479.7007
2026-03-06 21:17:25.539588,479.7334
2026-03-06 21:17:25.539971,0.5706301
2026-03-06 21:17:25.607348,479.3083
2026-03-06 21:17:25.607437,479.52087
2026-03-06 21:17:25.607513,480.03793
2026-03-06 21:17:25.607588,480.0911
2026-03-06 21:17:25.607689,479.69867
2026-03-06 21:17:25.607764,479.15298
2026-03-06 21:17:25.607852,479.09778
2026-03-06 21:17:25.607967,479.21225
2026-03-06 21:17:25.706631,479.7007
2026-03-06 21:17:25.706972,479.51065
2026-03-06 21:17:25.707096,479.24084
2026-03-06 21:17:25.707261,479.0876
2026-03-06 21:17:25.707494,480.17896
